Ref_Date,GEO,NAICS,Vector,Coordinate,Value
2009/11,Canada,"Educational services (x 1,000)",v4391531,1.14,33745.3
2009/12,Canada,"Educational services (x 1,000)",v4391531,1.14,34449.8
2010/01,Canada,"Educational services (x 1,000)",v4391531,1.14,34453.3
2010/02,Canada,"Educational services (x 1,000)",v4391531,1.14,33838.8
2010/03,Canada,"Educational services (x 1,000)",v4391531,1.14,34997.3
2010/04,Canada,"Educational services (x 1,000)",v4391531,1.14,34588.7
2010/05,Canada,"Educational services (x 1,000)",v4391531,1.14,34234.7
2010/06,Canada,"Educational services (x 1,000)",v4391531,1.14,34495.1
2010/07,Canada,"Educational services (x 1,000)",v4391531,1.14,32847.4
2010/08,Canada,"Educational services (x 1,000)",v4391531,1.14,34593.3
2010/09,Canada,"Educational services (x 1,000)",v4391531,1.14,34623.5
2010/10,Canada,"Educational services (x 1,000)",v4391531,1.14,34172.6
2010/11,Canada,"Educational services (x 1,000)",v4391531,1.14,34454.4
2010/12,Canada,"Educational services (x 1,000)",v4391531,1.14,33770.1
2011/01,Canada,"Educational services (x 1,000)",v4391531,1.14,33925.9
2011/02,Canada,"Educational services (x 1,000)",v4391531,1.14,34131.4
2011/03,Canada,"Educational services (x 1,000)",v4391531,1.14,34360.7
2011/04,Canada,"Educational services (x 1,000)",v4391531,1.14,34737.1
2011/05,Canada,"Educational services (x 1,000)",v4391531,1.14,34785.1
2011/06,Canada,"Educational services (x 1,000)",v4391531,1.14,34769.0
2011/07,Canada,"Educational services (x 1,000)",v4391531,1.14,35825.8
2011/08,Canada,"Educational services (x 1,000)",v4391531,1.14,35830.6
2011/09,Canada,"Educational services (x 1,000)",v4391531,1.14,34091.9
2011/10,Canada,"Educational services (x 1,000)",v4391531,1.14,34361.0
2011/11,Canada,"Educational services (x 1,000)",v4391531,1.14,34558.3
2011/12,Canada,"Educational services (x 1,000)",v4391531,1.14,34912.7
2012/01,Canada,"Educational services (x 1,000)",v4391531,1.14,35390.7
2012/02,Canada,"Educational services (x 1,000)",v4391531,1.14,35453.6
2012/03,Canada,"Educational services (x 1,000)",v4391531,1.14,35071.4
2012/04,Canada,"Educational services (x 1,000)",v4391531,1.14,35361.4
2012/05,Canada,"Educational services (x 1,000)",v4391531,1.14,35737.2
2012/06,Canada,"Educational services (x 1,000)",v4391531,1.14,36000.7
2012/07,Canada,"Educational services (x 1,000)",v4391531,1.14,37005.6
2012/08,Canada,"Educational services (x 1,000)",v4391531,1.14,36477.2
2012/09,Canada,"Educational services (x 1,000)",v4391531,1.14,36099.4
2012/10,Canada,"Educational services (x 1,000)",v4391531,1.14,36280.6
2012/11,Canada,"Educational services (x 1,000)",v4391531,1.14,36782.2
2012/12,Canada,"Educational services (x 1,000)",v4391531,1.14,36152.4
2013/01,Canada,"Educational services (x 1,000)",v4391531,1.14,36098.5
2013/02,Canada,"Educational services (x 1,000)",v4391531,1.14,36383.8
2013/03,Canada,"Educational services (x 1,000)",v4391531,1.14,36090.9
2013/04,Canada,"Educational services (x 1,000)",v4391531,1.14,36359.4
2013/05,Canada,"Educational services (x 1,000)",v4391531,1.14,35604.8
2013/06,Canada,"Educational services (x 1,000)",v4391531,1.14,35945.4
2013/07,Canada,"Educational services (x 1,000)",v4391531,1.14,35245.7
2013/08,Canada,"Educational services (x 1,000)",v4391531,1.14,35295.4
2013/09,Canada,"Educational services (x 1,000)",v4391531,1.14,36433.2
2013/10,Canada,"Educational services (x 1,000)",v4391531,1.14,36109.8
2013/11,Canada,"Educational services (x 1,000)",v4391531,1.14,35174.5
2013/12,Canada,"Educational services (x 1,000)",v4391531,1.14,35600.7
2014/01,Canada,"Educational services (x 1,000)",v4391531,1.14,35234.8
2014/02,Canada,"Educational services (x 1,000)",v4391531,1.14,35267.8
2014/03,Canada,"Educational services (x 1,000)",v4391531,1.14,35264.2
2014/04,Canada,"Educational services (x 1,000)",v4391531,1.14,34753.6
2014/05,Canada,"Educational services (x 1,000)",v4391531,1.14,35367.4
2014/06,Canada,"Educational services (x 1,000)",v4391531,1.14,34266.0
2014/07,Canada,"Educational services (x 1,000)",v4391531,1.14,35610.7
2014/08,Canada,"Educational services (x 1,000)",v4391531,1.14,35284.6
2014/09,Canada,"Educational services (x 1,000)",v4391531,1.14,35290.6
2014/10,Canada,"Educational services (x 1,000)",v4391531,1.14,36187.9
2014/11,Canada,"Educational services (x 1,000)",v4391531,1.14,35962.3
2014/12,Canada,"Educational services (x 1,000)",v4391531,1.14,36009.9
2015/01,Canada,"Educational services (x 1,000)",v4391531,1.14,37083.7
1987/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,34560.2
1987/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,34435.2
1987/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,34653.8
1987/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,35142.9
1987/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,34716.9
1987/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,35373.4
1987/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,35315.5
1987/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,35572.3
1987/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,35704.7
1987/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36026.9
1987/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36207.9
1987/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36503.6
1988/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36508.5
1988/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,37194.8
1988/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36438.2
1988/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36210.9
1988/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36800.3
1988/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36462.6
1988/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36299.2
1988/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36348.3
1988/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36796.0
1988/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36555.3
1988/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36811.9
1988/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36963.0
1989/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36631.4
1989/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36707.2
1989/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,37104.7
1989/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,37199.0
1989/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36780.7
1989/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,36972.8
1989/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,37604.5
1989/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,38080.1
1989/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,37202.9
1989/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,38260.0
1989/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,38121.2
1989/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,38241.3
1990/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,38670.4
1990/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,38687.9
1990/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,38696.4
1990/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39146.2
1990/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39143.0
1990/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39627.3
1990/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39581.4
1990/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39531.1
1990/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39999.7
1990/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39783.5
1990/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39521.5
1990/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39687.8
1991/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39954.2
1991/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40106.9
1991/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40278.0
1991/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39837.6
1991/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40107.5
1991/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39454.0
1991/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,38681.3
1991/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39483.2
1991/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39187.8
1991/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40360.9
1991/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39670.5
1991/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39888.4
1992/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39758.1
1992/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40014.5
1992/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40367.8
1992/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39502.6
1992/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39683.7
1992/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40010.3
1992/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39329.1
1992/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40294.8
1992/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,39957.5
1992/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40409.5
1992/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41078.6
1992/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40827.3
1993/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40788.4
1993/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40756.8
1993/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40688.8
1993/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40698.2
1993/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41132.9
1993/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41253.3
1993/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41761.4
1993/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41102.9
1993/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41465.1
1993/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40392.1
1993/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40910.5
1993/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41078.4
1994/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41183.6
1994/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40990.5
1994/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41142.8
1994/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41236.5
1994/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41193.1
1994/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41370.8
1994/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41236.5
1994/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41094.6
1994/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41015.3
1994/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41102.9
1994/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41569.7
1994/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41510.5
1995/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41593.0
1995/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41801.2
1995/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42692.2
1995/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42113.2
1995/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41884.5
1995/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41708.0
1995/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42777.4
1995/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42906.9
1995/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42760.2
1995/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42546.1
1995/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42217.0
1995/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42129.6
1996/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42146.6
1996/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42106.5
1996/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42101.4
1996/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42222.6
1996/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42386.7
1996/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42626.2
1996/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42381.3
1996/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42552.4
1996/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42464.9
1996/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42041.0
1996/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41607.7
1996/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41758.7
1997/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41626.6
1997/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42095.7
1997/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41725.7
1997/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42150.0
1997/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42221.1
1997/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41458.4
1997/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42163.6
1997/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,40977.7
1997/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42344.8
1997/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42176.9
1997/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42516.1
1997/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42316.8
1998/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41846.7
1998/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42078.1
1998/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42479.1
1998/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42154.6
1998/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42208.4
1998/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42687.4
1998/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,42852.6
1998/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,43017.8
1998/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,43278.9
1998/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,44178.3
1998/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,44320.9
1998/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,44716.7
1999/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,41516.1
1999/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,43938.5
1999/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,43527.5
1999/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,44344.8
1999/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,44425.4
1999/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,44467.1
1999/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,44652.6
1999/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,44524.3
1999/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,44788.6
1999/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,45736.9
1999/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,46332.6
1999/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,46100.3
2000/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,46127.2
2000/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,46941.2
2000/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,47034.5
2000/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,47170.2
2000/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,47695.0
2000/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,47665.6
2000/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,46982.0
2000/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,46880.9
2000/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,46113.2
2000/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,47912.1
2000/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,46619.6
2000/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,47164.2
2001/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,47315.6
2001/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,47809.6
2001/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,48174.5
2001/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,47914.5
2001/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,47274.1
2001/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,47460.6
2001/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,47653.8
2001/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,48200.8
2001/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,48134.8
2001/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,47730.9
2001/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,47627.9
2001/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,47871.9
2002/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,48255.9
2002/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,47791.4
2002/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,48223.0
2002/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,48552.8
2002/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,48910.5
2002/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,48653.2
2002/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,49204.1
2002/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,49717.9
2002/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,49746.4
2002/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,49718.1
2002/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,50674.3
2002/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,50732.9
2003/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,50325.2
2003/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,50629.3
2003/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,49989.6
2003/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,50408.2
2003/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,50151.4
2003/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,51166.9
2003/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,50860.1
2003/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,49797.1
2003/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,51470.7
2003/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,51142.8
2003/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,51180.4
2003/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,51618.5
2004/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52178.6
2004/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,51981.8
2004/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52088.1
2004/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,51805.8
2004/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52945.3
2004/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,51757.5
2004/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52231.5
2004/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,51482.0
2004/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,51866.4
2004/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52012.2
2004/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,51975.9
2004/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52364.5
2005/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,51668.8
2005/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52079.2
2005/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52288.7
2005/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52236.5
2005/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52350.7
2005/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52209.2
2005/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,51899.1
2005/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,53028.6
2005/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52088.9
2005/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52409.1
2005/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52225.6
2005/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,51763.4
2006/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52143.3
2006/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52095.4
2006/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52968.7
2006/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,52165.4
2006/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,53271.9
2006/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,54562.0
2006/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,54481.3
2006/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,54261.1
2006/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,55326.8
2006/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,54188.5
2006/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,55066.4
2006/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,55269.2
2007/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,55350.2
2007/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,55648.3
2007/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,55765.4
2007/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,55886.0
2007/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,55772.5
2007/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,55844.5
2007/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,55137.1
2007/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,56045.6
2007/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,55529.9
2007/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,56449.6
2007/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,56715.4
2007/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,56156.9
2008/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,56734.1
2008/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,56647.9
2008/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,56588.5
2008/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,56525.2
2008/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,56857.0
2008/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,57624.9
2008/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,57642.9
2008/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,56461.5
2008/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,57216.1
2008/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,58080.9
2008/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,57831.5
2008/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,57831.7
2009/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,57907.1
2009/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,58604.5
2009/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,58886.9
2009/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,59072.2
2009/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,58835.8
2009/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,58462.7
2009/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,58918.8
2009/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,59477.3
2009/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,60386.2
2009/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,59646.3
2009/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,59979.9
2009/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,61165.0
2010/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,60546.9
2010/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,61670.9
2010/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,60462.7
2010/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,61541.1
2010/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,61514.1
2010/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,61382.7
2010/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,62416.5
2010/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,61872.2
2010/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,62398.4
2010/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,62473.6
2010/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,63198.7
2010/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,61735.7
2011/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,62365.4
2011/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,61959.6
2011/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,61471.1
2011/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,61828.2
